id,Rings
113874,10.0
113875,10.0
113876,10.0
113877,10.0
113878,11.0
113879,10.0
113880,11.0
113881,11.0
113882,10.0
113883,10.0
113884,10.0
113885,10.0
113886,11.0
113887,10.0
113888,10.0
113889,11.0
113890,11.0
113891,10.0
113892,11.0
113893,11.0
113894,10.0
113895,10.0
113896,10.0
113897,11.0
113898,11.0
113899,10.0
113900,10.0
113901,11.0
113902,10.0
113903,11.0
113904,11.0
113905,10.0
113906,10.0
113907,12.0
113908,11.0
113909,10.0
113910,10.0
113911,11.0
113912,11.0
113913,11.0
113914,11.0
113915,11.0
113916,10.0
113917,11.0
113918,11.0
113919,11.0
113920,10.0
113921,11.0
113922,10.0
113923,10.0
113924,11.0
113925,11.0
113926,12.0
113927,11.0
113928,11.0
113929,11.0
113930,10.0
113931,10.0
113932,10.0
113933,11.0
113934,11.0
113935,11.0
113936,11.0
113937,11.0
113938,11.0
113939,11.0
113940,11.0
113941,11.0
113942,10.0
113943,10.0
113944,10.0
113945,10.0
113946,12.0
113947,11.0
113948,10.0
113949,10.0
113950,11.0
113951,11.0
113952,11.0
113953,11.0
113954,11.0
113955,10.0
113956,10.0
113957,11.0
113958,11.0
113959,10.0
113960,10.0
113961,11.0
113962,10.0
113963,11.0
113964,10.0
113965,10.0
113966,10.0
113967,11.0
113968,11.0
113969,11.0
113970,11.0
113971,11.0
113972,11.0
113973,11.0
113974,11.0
113975,10.0
113976,10.0
113977,10.0
113978,11.0
113979,11.0
113980,11.0
113981,12.0
113982,11.0
113983,12.0
113984,10.0
113985,10.0
113986,11.0
113987,11.0
113988,10.0
113989,11.0
113990,10.0
113991,12.0
113992,11.0
113993,10.0
113994,11.0
113995,11.0
113996,11.0
113997,11.0
113998,11.0
113999,10.0
114000,10.0
114001,11.0
114002,11.0
114003,12.0
114004,10.0
114005,11.0
114006,10.0
114007,10.0
114008,10.0
114009,11.0
114010,11.0
114011,11.0
114012,11.0
114013,11.0
114014,11.0
114015,10.0
114016,11.0
114017,11.0
114018,11.0
114019,10.0
114020,11.0
114021,11.0
114022,10.0
114023,10.0
114024,11.0
114025,11.0
114026,11.0
114027,11.0
114028,10.0
114029,11.0
114030,10.0
114031,11.0
114032,11.0
114033,10.0
114034,10.0
114035,11.0
114036,11.0
114037,10.0
114038,11.0
114039,10.0
114040,10.0
114041,11.0
114042,10.0
114043,11.0
114044,11.0
114045,11.0
114046,10.0
114047,11.0
114048,10.0
114049,11.0
114050,10.0
114051,10.0
114052,10.0
114053,10.0
114054,11.0
114055,10.0
114056,10.0
114057,10.0
114058,10.0
114059,10.0
114060,10.0
114061,11.0
114062,10.0
114063,11.0
114064,11.0
114065,11.0
114066,10.0
114067,11.0
114068,10.0
114069,11.0
114070,12.0
114071,10.0
114072,10.0
114073,11.0
114074,10.0
114075,11.0
114076,11.0
114077,10.0
114078,10.0
114079,10.0
114080,10.0
114081,11.0
114082,10.0
114083,10.0
114084,10.0
114085,11.0
114086,10.0
114087,11.0
114088,10.0
114089,10.0
114090,11.0
114091,11.0
114092,11.0
114093,10.0
114094,10.0
114095,10.0
114096,10.0
114097,10.0
114098,11.0
114099,11.0
114100,10.0
114101,12.0
114102,11.0
114103,11.0
114104,10.0
114105,10.0
114106,11.0
114107,10.0
114108,11.0
114109,11.0
114110,11.0
114111,10.0
114112,11.0
114113,10.0
114114,11.0
114115,11.0
114116,10.0
114117,11.0
114118,11.0
114119,11.0
114120,11.0
114121,11.0
114122,11.0
114123,11.0
114124,11.0
114125,11.0
114126,10.0
114127,10.0
114128,12.0
114129,11.0
114130,10.0
114131,10.0
114132,10.0
114133,11.0
114134,11.0
114135,11.0
114136,10.0
114137,11.0
114138,11.0
114139,10.0
114140,12.0
114141,11.0
114142,11.0
114143,11.0
114144,11.0
114145,10.0
114146,11.0
114147,10.0
114148,11.0
114149,11.0
114150,10.0
114151,10.0
114152,10.0
114153,11.0
114154,10.0
114155,11.0
114156,11.0
114157,11.0
114158,10.0
114159,10.0
114160,11.0
114161,11.0
114162,10.0
114163,10.0
114164,10.0
114165,11.0
114166,10.0
114167,10.0
114168,11.0
114169,10.0
114170,10.0
114171,12.0
114172,11.0
114173,10.0
114174,11.0
114175,10.0
114176,10.0
114177,11.0
114178,11.0
114179,11.0
114180,10.0
114181,10.0
114182,11.0
114183,10.0
114184,11.0
114185,11.0
114186,10.0
114187,10.0
114188,11.0
114189,10.0
114190,10.0
114191,11.0
114192,11.0
114193,11.0
114194,11.0
114195,10.0
114196,10.0
114197,11.0
114198,10.0
114199,11.0
114200,10.0
114201,12.0
114202,10.0
114203,11.0
114204,11.0
114205,10.0
114206,10.0
114207,11.0
114208,10.0
114209,11.0
114210,11.0
114211,11.0
114212,11.0
114213,10.0
114214,11.0
114215,10.0
114216,11.0
114217,11.0
114218,11.0
114219,11.0
114220,11.0
114221,11.0
114222,11.0
114223,10.0
114224,11.0
114225,11.0
114226,11.0
114227,11.0
114228,11.0
114229,10.0
114230,10.0
114231,10.0
114232,10.0
114233,11.0
114234,11.0
114235,11.0
114236,11.0
114237,11.0
114238,10.0
114239,11.0
114240,10.0
114241,11.0
114242,11.0
114243,10.0
114244,11.0
114245,11.0
114246,11.0
114247,11.0
114248,10.0
114249,11.0
114250,11.0
114251,10.0
114252,11.0
114253,11.0
114254,11.0
114255,11.0
114256,10.0
114257,11.0
114258,11.0
114259,10.0
114260,10.0
114261,11.0
114262,11.0
114263,11.0
114264,11.0
114265,10.0
114266,11.0
114267,11.0
114268,10.0
114269,10.0
114270,10.0
114271,10.0
114272,11.0
114273,11.0
114274,11.0
114275,12.0
114276,11.0
114277,11.0
114278,10.0
114279,11.0
114280,10.0
114281,11.0
114282,11.0
114283,10.0
114284,10.0
114285,11.0
114286,10.0
114287,10.0
114288,10.0
114289,10.0
114290,10.0
114291,10.0
114292,11.0
114293,11.0
114294,11.0
114295,10.0
114296,10.0
114297,10.0
114298,10.0
114299,11.0
114300,10.0
114301,11.0
114302,11.0
114303,11.0
114304,10.0
114305,10.0
114306,11.0
114307,11.0
114308,11.0
114309,10.0
114310,10.0
114311,11.0
114312,10.0
114313,11.0
114314,10.0
114315,11.0
114316,11.0
114317,10.0
114318,11.0
114319,11.0
114320,11.0
114321,10.0
114322,11.0
114323,11.0
114324,10.0
114325,10.0
114326,10.0
114327,10.0
114328,11.0
114329,11.0
114330,11.0
114331,11.0
114332,11.0
114333,10.0
114334,10.0
114335,11.0
114336,11.0
114337,10.0
114338,10.0
114339,11.0
114340,11.0
114341,11.0
114342,10.0
114343,10.0
114344,11.0
114345,10.0
114346,10.0
114347,11.0
114348,11.0
114349,10.0
114350,11.0
114351,11.0
114352,10.0
114353,10.0
114354,10.0
114355,10.0
114356,11.0
114357,10.0
114358,10.0
114359,10.0
114360,11.0
114361,11.0
114362,10.0
114363,10.0
114364,11.0
114365,11.0
114366,10.0
114367,11.0
114368,10.0
114369,11.0
114370,11.0
114371,10.0
114372,10.0
114373,10.0
114374,10.0
114375,11.0
114376,11.0
114377,10.0
114378,11.0
114379,11.0
114380,10.0
114381,11.0
114382,11.0
114383,11.0
114384,11.0
114385,10.0
114386,11.0
114387,11.0
114388,10.0
114389,10.0
114390,11.0
114391,11.0
114392,10.0
114393,11.0
114394,11.0
114395,10.0
114396,10.0
114397,11.0
114398,12.0
114399,10.0
114400,10.0
114401,11.0
114402,11.0
114403,10.0
114404,10.0
114405,10.0
114406,10.0
114407,11.0
114408,10.0
114409,11.0
114410,11.0
114411,10.0
114412,10.0
114413,11.0
114414,11.0
114415,10.0
114416,10.0
114417,11.0
114418,10.0
114419,11.0
114420,10.0
114421,10.0
114422,11.0
114423,11.0
114424,11.0
114425,11.0
114426,11.0
114427,10.0
114428,10.0
114429,11.0
114430,11.0
114431,11.0
114432,10.0
114433,10.0
114434,10.0
114435,10.0
114436,10.0
114437,11.0
114438,11.0
114439,11.0
114440,11.0
114441,11.0
114442,11.0
114443,10.0
114444,11.0
114445,12.0
114446,10.0
114447,11.0
114448,10.0
114449,11.0
114450,11.0
114451,11.0
114452,11.0
114453,11.0
114454,11.0
114455,11.0
114456,10.0
114457,11.0
114458,12.0
114459,10.0
114460,10.0
114461,10.0
114462,10.0
114463,10.0
114464,11.0
114465,11.0
114466,10.0
114467,11.0
114468,11.0
114469,11.0
114470,10.0
114471,11.0
114472,11.0
114473,10.0
114474,10.0
114475,11.0
114476,10.0
114477,10.0
114478,11.0
114479,11.0
114480,11.0
114481,11.0
114482,10.0
114483,11.0
114484,11.0
114485,11.0
114486,10.0
114487,11.0
114488,10.0
114489,10.0
114490,11.0
114491,10.0
114492,11.0
114493,11.0
114494,11.0
114495,11.0
114496,11.0
114497,11.0
114498,10.0
114499,11.0
114500,10.0
114501,11.0
114502,11.0
114503,10.0
114504,10.0
114505,11.0
114506,11.0
114507,10.0
114508,11.0
114509,11.0
114510,11.0
114511,11.0
114512,11.0
114513,10.0
114514,11.0
114515,13.0
114516,11.0
114517,12.0
114518,11.0
114519,10.0
114520,10.0
114521,10.0
114522,12.0
114523,12.0
114524,11.0
114525,11.0
114526,12.0
114527,11.0
114528,11.0
114529,10.0
114530,10.0
114531,10.0
114532,11.0
114533,10.0
114534,10.0
114535,11.0
114536,11.0
114537,11.0
114538,11.0
114539,11.0
114540,11.0
114541,10.0
114542,11.0
114543,10.0
114544,10.0
114545,10.0
114546,11.0
114547,10.0
114548,11.0
114549,11.0
114550,12.0
114551,12.0
114552,11.0
114553,12.0
114554,11.0
114555,11.0
114556,11.0
114557,11.0
114558,11.0
114559,11.0
114560,11.0
114561,11.0
114562,11.0
114563,10.0
114564,10.0
114565,11.0
114566,11.0
114567,11.0
114568,10.0
114569,11.0
114570,12.0
114571,10.0
114572,10.0
114573,11.0
114574,10.0
114575,11.0
114576,10.0
114577,10.0
114578,10.0
114579,11.0
114580,11.0
114581,11.0
114582,12.0
114583,10.0
114584,11.0
114585,12.0
114586,10.0
114587,11.0
114588,10.0
114589,11.0
114590,11.0
114591,11.0
114592,10.0
114593,11.0
114594,11.0
114595,11.0
114596,10.0
114597,11.0
114598,10.0
114599,11.0
114600,11.0
114601,11.0
114602,11.0
114603,12.0
114604,11.0
114605,11.0
114606,11.0
114607,11.0
114608,11.0
114609,11.0
114610,11.0
114611,10.0
114612,10.0
114613,10.0
114614,10.0
114615,11.0
114616,11.0
114617,11.0
114618,11.0
114619,11.0
114620,11.0
114621,10.0
114622,10.0
114623,12.0
114624,11.0
114625,11.0
114626,10.0
114627,10.0
114628,11.0
114629,11.0
114630,10.0
114631,10.0
114632,11.0
114633,11.0
114634,10.0
114635,10.0
114636,10.0
114637,10.0
114638,10.0
114639,11.0
114640,11.0
114641,10.0
114642,11.0
114643,11.0
114644,11.0
114645,11.0
114646,11.0
114647,10.0
114648,10.0
114649,11.0
114650,11.0
114651,12.0
114652,10.0
114653,10.0
114654,11.0
114655,10.0
114656,10.0
114657,11.0
114658,11.0
114659,10.0
114660,11.0
114661,11.0
114662,10.0
114663,11.0
114664,10.0
114665,11.0
114666,11.0
114667,13.0
114668,11.0
114669,11.0
114670,11.0
114671,11.0
114672,11.0
114673,11.0
114674,10.0
114675,11.0
114676,10.0
114677,10.0
114678,10.0
114679,10.0
114680,11.0
114681,11.0
114682,11.0
114683,10.0
114684,10.0
114685,10.0
114686,10.0
114687,10.0
114688,11.0
114689,10.0
114690,10.0
114691,10.0
114692,10.0
114693,11.0
114694,11.0
114695,11.0
114696,11.0
114697,12.0
114698,10.0
114699,10.0
114700,10.0
114701,11.0
114702,10.0
114703,11.0
114704,11.0
114705,10.0
114706,10.0
114707,11.0
114708,10.0
114709,10.0
114710,11.0
114711,12.0
114712,10.0
114713,11.0
114714,11.0
114715,10.0
114716,10.0
114717,11.0
114718,10.0
114719,11.0
114720,11.0
114721,12.0
114722,10.0
114723,10.0
114724,11.0
114725,10.0
114726,11.0
114727,11.0
114728,10.0
114729,11.0
114730,11.0
114731,11.0
114732,10.0
114733,11.0
114734,11.0
114735,10.0
114736,10.0
114737,10.0
114738,10.0
114739,11.0
114740,11.0
114741,11.0
114742,10.0
114743,11.0
114744,11.0
114745,10.0
114746,11.0
114747,11.0
114748,11.0
114749,10.0
114750,11.0
114751,10.0
114752,12.0
114753,11.0
114754,11.0
114755,11.0
114756,11.0
114757,10.0
114758,11.0
114759,11.0
114760,11.0
114761,11.0
114762,11.0
114763,11.0
114764,10.0
114765,11.0
114766,11.0
114767,11.0
114768,11.0
114769,10.0
114770,10.0
114771,11.0
114772,10.0
114773,11.0
114774,12.0
114775,11.0
114776,10.0
114777,11.0
114778,12.0
114779,10.0
114780,10.0
114781,11.0
114782,11.0
114783,11.0
114784,10.0
114785,10.0
114786,11.0
114787,10.0
114788,10.0
114789,10.0
114790,10.0
114791,10.0
114792,11.0
114793,10.0
114794,11.0
114795,10.0
114796,11.0
114797,11.0
114798,11.0
114799,10.0
114800,10.0
114801,11.0
114802,11.0
114803,11.0
114804,10.0
114805,10.0
114806,11.0
114807,11.0
114808,11.0
114809,11.0
114810,11.0
114811,10.0
114812,11.0
114813,11.0
114814,11.0
114815,11.0
114816,11.0
114817,11.0
114818,11.0
114819,10.0
114820,10.0
114821,11.0
114822,11.0
114823,10.0
114824,11.0
114825,10.0
114826,11.0
114827,10.0
114828,10.0
114829,11.0
114830,11.0
114831,10.0
114832,11.0
114833,10.0
114834,11.0
114835,11.0
114836,10.0
114837,10.0
114838,10.0
114839,11.0
114840,11.0
114841,11.0
114842,10.0
114843,10.0
114844,10.0
114845,10.0
114846,11.0
114847,10.0
114848,10.0
114849,11.0
114850,11.0
114851,10.0
114852,11.0
114853,10.0
114854,10.0
114855,11.0
114856,11.0
114857,10.0
114858,11.0
114859,11.0
114860,10.0
114861,10.0
114862,10.0
114863,11.0
114864,11.0
114865,11.0
114866,11.0
114867,11.0
114868,11.0
114869,11.0
114870,11.0
114871,10.0
114872,10.0
114873,11.0
114874,11.0
114875,11.0
114876,10.0
114877,10.0
114878,11.0
114879,11.0
114880,12.0
114881,11.0
114882,11.0
114883,10.0
114884,10.0
114885,10.0
114886,10.0
114887,11.0
114888,10.0
114889,11.0
114890,10.0
114891,11.0
114892,11.0
114893,11.0
114894,10.0
114895,11.0
114896,11.0
114897,11.0
114898,11.0
114899,11.0
114900,11.0
114901,12.0
114902,10.0
114903,11.0
114904,10.0
114905,10.0
114906,11.0
114907,11.0
114908,11.0
114909,11.0
114910,11.0
114911,11.0
114912,11.0
114913,11.0
114914,11.0
114915,10.0
114916,10.0
114917,10.0
114918,10.0
114919,10.0
114920,10.0
114921,11.0
114922,11.0
114923,11.0
114924,11.0
114925,10.0
114926,10.0
114927,11.0
114928,10.0
114929,10.0
114930,10.0
114931,10.0
114932,10.0
114933,11.0
114934,10.0
114935,11.0
114936,11.0
114937,11.0
114938,10.0
114939,11.0
114940,11.0
114941,10.0
114942,11.0
114943,11.0
114944,10.0
114945,10.0
114946,10.0
114947,10.0
114948,10.0
114949,11.0
114950,10.0
114951,10.0
114952,10.0
114953,11.0
114954,11.0
114955,11.0
114956,10.0
114957,10.0
114958,10.0
114959,11.0
114960,11.0
114961,11.0
114962,10.0
114963,11.0
114964,10.0
114965,11.0
114966,11.0
114967,10.0
114968,11.0
114969,11.0
114970,11.0
114971,10.0
114972,11.0
114973,10.0
114974,10.0
114975,10.0
114976,11.0
114977,10.0
114978,10.0
114979,11.0
114980,11.0
114981,11.0
114982,11.0
114983,10.0
114984,10.0
114985,10.0
114986,11.0
114987,11.0
114988,11.0
114989,11.0
114990,10.0
114991,10.0
114992,10.0
114993,11.0
114994,11.0
114995,10.0
114996,10.0
114997,11.0
114998,11.0
114999,12.0
115000,11.0
115001,10.0
115002,11.0
115003,11.0
115004,11.0
115005,10.0
115006,11.0
115007,10.0
115008,11.0
115009,11.0
115010,10.0
115011,10.0
115012,11.0
115013,11.0
115014,10.0
115015,11.0
115016,12.0
115017,10.0
115018,10.0
115019,11.0
115020,12.0
115021,10.0
115022,10.0
115023,10.0
115024,11.0
115025,10.0
115026,12.0
115027,10.0
115028,11.0
115029,10.0
115030,10.0
115031,10.0
115032,11.0
115033,11.0
115034,11.0
115035,11.0
115036,10.0
115037,10.0
115038,11.0
115039,11.0
115040,11.0
115041,11.0
115042,10.0
115043,10.0
115044,11.0
115045,11.0
115046,11.0
115047,10.0
115048,11.0
115049,11.0
115050,11.0
115051,10.0
115052,10.0
115053,11.0
115054,11.0
115055,10.0
115056,11.0
115057,11.0
115058,11.0
115059,11.0
115060,11.0
115061,10.0
115062,11.0
115063,11.0
115064,11.0
115065,11.0
115066,11.0
115067,11.0
115068,11.0
115069,11.0
115070,12.0
115071,11.0
115072,11.0
115073,11.0
115074,11.0
115075,10.0
115076,10.0
115077,10.0
115078,11.0
115079,11.0
115080,11.0
115081,10.0
115082,11.0
115083,11.0
115084,10.0
115085,11.0
115086,11.0
115087,11.0
115088,11.0
115089,10.0
115090,10.0
115091,10.0
115092,11.0
115093,11.0
115094,11.0
115095,11.0
115096,10.0
115097,11.0
115098,11.0
115099,11.0
115100,11.0
115101,10.0
115102,11.0
115103,11.0
115104,11.0
115105,10.0
115106,10.0
115107,11.0
115108,11.0
115109,11.0
115110,11.0
115111,11.0
115112,10.0
115113,11.0
115114,10.0
115115,11.0
115116,10.0
115117,10.0
115118,10.0
115119,10.0
115120,10.0
115121,11.0
115122,11.0
115123,10.0
115124,10.0
115125,11.0
115126,11.0
115127,10.0
115128,12.0
115129,10.0
115130,11.0
115131,11.0
115132,11.0
115133,11.0
115134,11.0
115135,11.0
115136,11.0
115137,10.0
115138,10.0
115139,11.0
115140,11.0
115141,10.0
115142,11.0
115143,11.0
115144,11.0
115145,11.0
115146,11.0
115147,11.0
115148,11.0
115149,11.0
115150,11.0
115151,10.0
115152,11.0
115153,10.0
115154,11.0
115155,10.0
115156,11.0
115157,10.0
115158,10.0
115159,11.0
115160,11.0
115161,11.0
115162,10.0
115163,11.0
115164,11.0
115165,11.0
115166,10.0
115167,10.0
115168,10.0
115169,11.0
115170,11.0
115171,10.0
115172,11.0
115173,10.0
115174,11.0
115175,11.0
115176,12.0
115177,11.0
115178,10.0
115179,11.0
115180,10.0
115181,11.0
115182,11.0
115183,10.0
115184,11.0
115185,10.0
115186,10.0
115187,11.0
115188,11.0
115189,10.0
115190,11.0
115191,10.0
115192,10.0
115193,11.0
115194,10.0
115195,11.0
115196,10.0
115197,11.0
115198,10.0
115199,10.0
115200,11.0
115201,11.0
115202,11.0
115203,10.0
115204,11.0
115205,11.0
115206,10.0
115207,11.0
115208,10.0
115209,10.0
115210,11.0
115211,11.0
115212,10.0
115213,11.0
115214,10.0
115215,11.0
115216,11.0
115217,11.0
115218,11.0
115219,10.0
115220,12.0
115221,10.0
115222,11.0
115223,11.0
115224,11.0
115225,10.0
115226,11.0
115227,10.0
115228,10.0
115229,11.0
115230,10.0
115231,10.0
115232,11.0
115233,11.0
115234,11.0
115235,10.0
115236,11.0
115237,11.0
115238,11.0
115239,10.0
115240,11.0
115241,11.0
115242,10.0
115243,10.0
115244,10.0
115245,11.0
115246,10.0
115247,10.0
115248,11.0
115249,11.0
115250,11.0
115251,11.0
115252,11.0
115253,11.0
115254,10.0
115255,11.0
115256,12.0
115257,10.0
115258,10.0
115259,10.0
115260,11.0
115261,10.0
115262,11.0
115263,11.0
115264,11.0
115265,10.0
115266,10.0
115267,11.0
115268,11.0
115269,11.0
115270,10.0
115271,11.0
115272,11.0
115273,11.0
115274,11.0
115275,11.0
115276,11.0
115277,11.0
115278,10.0
115279,11.0
115280,11.0
115281,11.0
115282,11.0
115283,10.0
115284,10.0
115285,11.0
115286,10.0
115287,10.0
115288,10.0
115289,10.0
115290,11.0
115291,11.0
115292,11.0
115293,10.0
115294,10.0
115295,10.0
115296,10.0
115297,11.0
115298,10.0
115299,11.0
115300,10.0
115301,12.0
115302,10.0
115303,11.0
115304,10.0
115305,10.0
115306,11.0
115307,10.0
115308,10.0
115309,11.0
115310,10.0
115311,10.0
115312,11.0
115313,10.0
115314,11.0
115315,11.0
115316,10.0
115317,11.0
115318,10.0
115319,10.0
115320,10.0
115321,11.0
115322,10.0
115323,11.0
115324,10.0
115325,11.0
115326,11.0
115327,11.0
115328,10.0
115329,11.0
115330,10.0
115331,11.0
115332,10.0
115333,11.0
115334,11.0
115335,10.0
115336,11.0
115337,11.0
115338,10.0
115339,10.0
115340,10.0
115341,10.0
115342,11.0
115343,11.0
115344,11.0
115345,11.0
115346,11.0
115347,10.0
115348,11.0
115349,10.0
115350,10.0
115351,10.0
115352,10.0
115353,10.0
115354,11.0
115355,10.0
115356,10.0
115357,10.0
115358,11.0
115359,12.0
115360,10.0
115361,11.0
115362,11.0
115363,10.0
115364,10.0
115365,11.0
115366,11.0
115367,11.0
115368,11.0
115369,10.0
115370,11.0
115371,11.0
115372,11.0
115373,11.0
115374,10.0
115375,11.0
115376,10.0
115377,10.0
115378,10.0
115379,11.0
115380,11.0
115381,11.0
115382,10.0
115383,11.0
115384,11.0
115385,11.0
115386,11.0
115387,12.0
115388,11.0
115389,10.0
115390,11.0
115391,10.0
115392,10.0
115393,10.0
115394,11.0
115395,11.0
115396,11.0
115397,10.0
115398,10.0
115399,11.0
115400,11.0
115401,11.0
115402,10.0
115403,11.0
115404,11.0
115405,10.0
115406,10.0
115407,11.0
115408,10.0
115409,10.0
115410,11.0
115411,11.0
115412,10.0
115413,11.0
115414,11.0
115415,11.0
115416,11.0
115417,11.0
115418,11.0
115419,11.0
115420,10.0
115421,11.0
115422,10.0
115423,11.0
115424,10.0
115425,11.0
115426,11.0
115427,11.0
115428,11.0
115429,11.0
115430,11.0
115431,11.0
115432,10.0
115433,10.0
115434,11.0
115435,10.0
115436,11.0
115437,11.0
115438,10.0
115439,11.0
115440,10.0
115441,11.0
115442,10.0
115443,11.0
115444,11.0
115445,11.0
115446,11.0
115447,10.0
115448,12.0
115449,10.0
115450,11.0
115451,11.0
115452,11.0
115453,12.0
115454,10.0
115455,10.0
115456,10.0
115457,10.0
115458,10.0
115459,10.0
115460,11.0
115461,11.0
115462,10.0
115463,11.0
115464,11.0
115465,11.0
115466,11.0
115467,12.0
115468,11.0
115469,11.0
115470,10.0
115471,10.0
115472,10.0
115473,10.0
115474,10.0
115475,11.0
115476,10.0
115477,10.0
115478,11.0
115479,10.0
115480,11.0
115481,11.0
115482,10.0
115483,11.0
115484,11.0
115485,11.0
115486,11.0
115487,10.0
115488,11.0
115489,11.0
115490,10.0
115491,11.0
115492,11.0
115493,10.0
115494,11.0
115495,11.0
115496,11.0
115497,11.0
115498,11.0
115499,11.0
115500,11.0
115501,11.0
115502,10.0
115503,11.0
115504,11.0
115505,11.0
115506,11.0
115507,10.0
115508,11.0
115509,11.0
115510,10.0
115511,10.0
115512,11.0
115513,10.0
115514,10.0
115515,12.0
115516,11.0
115517,11.0
115518,11.0
115519,11.0
115520,11.0
115521,11.0
115522,11.0
115523,11.0
115524,11.0
115525,10.0
115526,11.0
115527,11.0
115528,11.0
115529,11.0
115530,11.0
115531,11.0
115532,11.0
115533,11.0
115534,11.0
115535,10.0
115536,11.0
115537,10.0
115538,11.0
115539,11.0
115540,10.0
115541,11.0
115542,11.0
115543,10.0
115544,10.0
115545,10.0
115546,11.0
115547,11.0
115548,10.0
115549,11.0
115550,10.0
115551,10.0
115552,11.0
115553,10.0
115554,10.0
115555,10.0
115556,11.0
115557,11.0
115558,11.0
115559,11.0
115560,11.0
115561,10.0
115562,11.0
115563,11.0
115564,10.0
115565,10.0
115566,11.0
115567,10.0
115568,10.0
115569,11.0
115570,11.0
115571,11.0
115572,10.0
115573,11.0
115574,11.0
115575,10.0
115576,12.0
115577,11.0
115578,11.0
115579,11.0
115580,10.0
115581,10.0
115582,10.0
115583,10.0
115584,11.0
115585,11.0
115586,10.0
115587,10.0
115588,10.0
115589,11.0
115590,11.0
115591,11.0
115592,10.0
115593,11.0
115594,11.0
115595,11.0
115596,11.0
115597,11.0
115598,10.0
115599,11.0
115600,11.0
115601,11.0
115602,11.0
115603,11.0
115604,11.0
115605,11.0
115606,11.0
115607,11.0
115608,11.0
115609,10.0
115610,12.0
115611,10.0
115612,11.0
115613,10.0
115614,11.0
115615,10.0
115616,12.0
115617,10.0
115618,11.0
115619,10.0
115620,11.0
115621,10.0
115622,11.0
115623,10.0
115624,10.0
115625,11.0
115626,10.0
115627,11.0
115628,11.0
115629,10.0
115630,10.0
115631,11.0
115632,11.0
115633,10.0
115634,11.0
115635,12.0
115636,10.0
115637,11.0
115638,10.0
115639,10.0
115640,11.0
115641,10.0
115642,10.0
115643,11.0
115644,10.0
115645,10.0
115646,11.0
115647,10.0
115648,11.0
115649,10.0
115650,10.0
115651,11.0
115652,10.0
115653,10.0
115654,10.0
115655,10.0
115656,10.0
115657,11.0
115658,11.0
115659,11.0
115660,10.0
115661,11.0
115662,10.0
115663,11.0
115664,11.0
115665,10.0
115666,11.0
115667,11.0
115668,11.0
115669,11.0
115670,11.0
115671,11.0
115672,10.0
115673,10.0
115674,10.0
115675,11.0
115676,11.0
115677,11.0
115678,11.0
115679,10.0
115680,11.0
115681,10.0
115682,11.0
115683,11.0
115684,11.0
115685,11.0
115686,10.0
115687,10.0
115688,11.0
115689,11.0
115690,10.0
115691,11.0
115692,10.0
115693,11.0
115694,11.0
115695,10.0
115696,10.0
115697,11.0
115698,11.0
115699,10.0
115700,11.0
115701,10.0
115702,10.0
115703,12.0
115704,11.0
115705,11.0
115706,11.0
115707,11.0
115708,10.0
115709,11.0
115710,10.0
115711,10.0
115712,11.0
115713,10.0
115714,11.0
115715,10.0
115716,11.0
115717,11.0
115718,10.0
115719,11.0
115720,10.0
115721,10.0
115722,10.0
115723,11.0
115724,10.0
115725,10.0
115726,11.0
115727,11.0
115728,11.0
115729,11.0
115730,10.0
115731,10.0
115732,11.0
115733,11.0
115734,10.0
115735,10.0
115736,10.0
115737,10.0
115738,10.0
115739,11.0
115740,11.0
115741,10.0
115742,10.0
115743,11.0
115744,11.0
115745,12.0
115746,10.0
115747,10.0
115748,11.0
115749,11.0
115750,11.0
115751,11.0
115752,11.0
115753,10.0
115754,11.0
115755,11.0
115756,11.0
115757,12.0
115758,11.0
115759,11.0
115760,11.0
115761,11.0
115762,11.0
115763,10.0
115764,11.0
115765,11.0
115766,11.0
115767,11.0
115768,10.0
115769,11.0
115770,10.0
115771,11.0
115772,10.0
115773,11.0
115774,11.0
115775,10.0
115776,11.0
115777,11.0
115778,11.0
115779,10.0
115780,11.0
115781,11.0
115782,11.0
115783,10.0
115784,11.0
115785,11.0
115786,10.0
115787,12.0
115788,10.0
115789,10.0
115790,11.0
115791,11.0
115792,11.0
115793,11.0
115794,11.0
115795,11.0
115796,11.0
115797,10.0
115798,11.0
115799,10.0
115800,10.0
115801,11.0
115802,11.0
115803,11.0
115804,10.0
115805,10.0
115806,10.0
115807,10.0
115808,10.0
115809,11.0
115810,10.0
115811,10.0
115812,11.0
115813,10.0
115814,11.0
115815,10.0
115816,11.0
115817,10.0
115818,11.0
115819,10.0
115820,11.0
115821,11.0
115822,11.0
115823,10.0
115824,11.0
115825,10.0
115826,10.0
115827,11.0
115828,10.0
115829,11.0
115830,11.0
115831,10.0
115832,10.0
115833,10.0
115834,11.0
115835,11.0
115836,11.0
115837,12.0
115838,11.0
115839,10.0
115840,10.0
115841,10.0
115842,11.0
115843,10.0
115844,11.0
115845,11.0
115846,11.0
115847,11.0
115848,11.0
115849,11.0
115850,11.0
115851,10.0
115852,11.0
115853,11.0
115854,11.0
115855,11.0
115856,10.0
115857,10.0
115858,11.0
115859,11.0
115860,11.0
115861,10.0
115862,10.0
115863,10.0
115864,11.0
115865,10.0
115866,10.0
115867,10.0
115868,11.0
115869,11.0
115870,11.0
115871,10.0
115872,10.0
